stores_id,Name,store_url
731,Chị Cúc - Bún Trộn Nam Bộ - Gốc Đề,https://shopeefood.vn/ha-noi/chi-cuc-bun-tron-nam-bo-goc-de
732,Yi He Kao Nai - Trà Sữa Nướng Vân Nam - Phú Diễn,https://shopeefood.vn/ha-noi/yi-he-kao-nai-phu-dien
733,Bola - Bông Lan Trứng Muối Và Chè Đà Nẵng - Phan Bá Vành,https://shopeefood.vn/ha-noi/bola-bong-lan-trung-muoi-va-che-da-nang-phan-ba-vanh
734,Twitter Beans Coffee - Vũ Phạm Hàm,https://shopeefood.vn/ha-noi/twitter-beans-coffee-vu-pham-ham
735,Trà Sữa Tiger Hill - Toà K1 KĐT Việt Hưng,https://shopeefood.vn/ha-noi/tra-sua-tiger-hill-toa-k1-kdt-viet-hung
736,Trà Sữa Tiger Sugar Delivery - Đường Nâu Sữa Đài Loan - Lê Lai,https://shopeefood.vn/ha-noi/tra-sua-tiger-sugar-delivery-duong-nau-sua-dai-loan-le-lai
737,Pozaa Tea - Trà Sữa Đài Loan - Lê Trọng Tấn,https://shopeefood.vn/ha-noi/pozaa-tea-tra-sua-dai-loan-le-trong-tan
738,Trà sữa LeeTee - Kem Trứng & Trà Hoa Quả - Láng Hạ,https://shopeefood.vn/ha-noi/tra-sua-leetee-kem-trung-tra-hoa-qua-lang-ha
739,Trà Bí Đao Nam Duy - Hà Nội - Vũ Tông Phan,https://shopeefood.vn/ha-noi/tra-bi-dao-nam-duy-ha-noi-vu-tong-phan
740,Bánh Su Kem Nhật Bản Beard Papa’s - Thụy Khuê,https://shopeefood.vn/ha-noi/banh-su-kem-nhat-ban-beard-papa-s-thuy-khue
741,Bánh Mì Minh Nhật - Duy Tân,https://shopeefood.vn/ha-noi/banh-mi-minh-nhat-duy-tan
742,Sun Coffee - Trà Hoa Quả Trái Cây,https://shopeefood.vn/ha-noi/sun-coffee-tra-hoa-qua-trai-cay
743,Royal Tea - Trà Sữa Trân Châu - Hồ Tùng Mậu,https://shopeefood.vn/ha-noi/royal-tea-tra-sua-tran-chau-ho-tung-mau
744,"Habifood - Bánh Bao Handmade, Sữa Hạt & Ăn Vặt - 101 C9 Hoàng Ngọc Phách",https://shopeefood.vn/ha-noi/habifood-banh-bao-handmade-sua-hat-an-vat-101-c9-hoang-ngoc-phach
745,Tiệm Gà Rán Óng Ánh - Chùa Láng,https://shopeefood.vn/ha-noi/tiem-ga-ran-ong-anh-chua-lang
746,KingDo Tea - Trà Sữa Olong Đậm Vị Thượng Hạng- KĐT ĐẠI KIM,https://shopeefood.vn/ha-noi/kingdo-tea-tra-sua-olong-dam-vi-thuong-hang-kdt-dai-kim
747,Tiệm Mì Indo - Kim Giang,https://shopeefood.vn/ha-noi/tiem-mi-indo-kim-giang
748,"Nhom Nhem Quán - Thiên Đường Ăn Vặt, Chè & Nước Ép - Xuân La",https://shopeefood.vn/ha-noi/nhom-nhem-quan-thien-duong-an-vat-che-nuoc-ep-xuan-la
749,An Nam Cháo,https://shopeefood.vn/ha-noi/an-nam-chao
750,"Bánh Tôm Hà Thành - Bánh Tôm, Bánh Gối & Nem Chua Rán - 21 Chiến Thắng",https://shopeefood.vn/ha-noi/banh-tom-ha-thanh-banh-tom-banh-goi-nem-chua-ran-21-chien-thang
751,Cơm Gà 1994 - Nguyễn Khánh Toàn,https://shopeefood.vn/ha-noi/com-ga-1994-nguyen-khanh-toan
752,Trà Sữa AZang - Hàng Bông,https://shopeefood.vn/ha-noi/tra-sua-azang-hang-bong
753,Dì Cẩm - Bún Thịt Nướng Hội An - Láng Hạ,https://shopeefood.vn/ha-noi/di-cam-bun-thit-nuong-hoi-an-lang-ha
754,Cơm Tấm Sườn 1975 - Láng Hạ,https://shopeefood.vn/ha-noi/com-tam-suon-1975-lang-ha
755,"Bếp Nhà Nhom Nhem - Sandwich, Bánh Mì & Đồ Ăn Vặt - Xuân La",https://shopeefood.vn/ha-noi/bep-nha-nhom-nhem-sandwich-banh-mi-do-an-vat-xuan-la
756,"Tiệm Trà Chè Sky - Mì Trộn Indomie, Trà Mãng Cầu, Trà Chanh - Thượng Đình",https://shopeefood.vn/ha-noi/tiem-tra-che-sky-mi-tron-indomie-tra-mang-cau-tra-chanh-thuong-dinh
757,Hidu House - Mỳ Ý & Pizza - Lương Định Của,https://shopeefood.vn/ha-noi/hidu-house-my-y-pizza-luong-dinh-cua
758,BUMTRO - Bún Trộn Nam Bộ - Ngọc Lâm,https://shopeefood.vn/ha-noi/bumtro-bun-tron-nam-bo-ngoc-lam
759,Bún Chả Ngon - Nguyễn Khắc Cần,https://shopeefood.vn/ha-noi/bun-cha-ngon-nguyen-khac-can
760,Quán Kimbap - Ẩm Thực Hàn Quốc - Phố Nhổn,https://shopeefood.vn/ha-noi/quan-kimbap-am-thuc-han-quoc-pho-nhon
761,Bếp Cơm Gạo Lứt - Eat Clean & Healthy - Shop Online,https://shopeefood.vn/ha-noi/bep-com-gao-lut-eat-clean-healthy-shop-online
762,Cơm Sốt hiMC - Cơm Sườn Tê Cay & Cơm Gà - Nguyễn Văn Trỗi,https://shopeefood.vn/ha-noi/com-sot-himc-com-suon-te-cay-com-ga-nguyen-van-troi
763,Ngọc - Cháo Lòng Ngon & Bún Đậu Mẹt,https://shopeefood.vn/ha-noi/ngoc-chao-long-ngon-bun-dau-met
764,"Snap Food - Cơm, Bún & Bánh Mì Healthy - Tôn Đức Thắng",https://shopeefood.vn/ha-noi/snap-food-com-bun-banh-mi-healthy-ton-duc-thang
765,Nam An - Cơm gà Hội An - Láng Hạ,https://shopeefood.vn/ha-noi/nam-an-com-ga-hoi-an-lang-ha
766,"Bao Bao - Cơm Xá Xíu, Mỳ Chua Cay & Cháo Ếch - 213 Xã Đàn",https://shopeefood.vn/ha-noi/bao-bao-com-xa-xiu-my-chua-cay-chao-ech-213-xa-dan
767,Bánh Mì Bami Bread - Hoàng Quốc Việt,https://shopeefood.vn/ha-noi/banh-mi-bami-bread-hoang-quoc-viet
768,GA Rau Má & Súp Cua Trứng Bắc Thảo,https://shopeefood.vn/ha-noi/ga-rau-ma-sup-cua-trung-bac-thao
769,San Tokbokki - Ẩm Thực Hàn Quốc - Trần Quốc Hoàn,https://shopeefood.vn/ha-noi/san-tokbokki-am-thuc-han-quoc-tran-quoc-hoan
770,Trà Sữa Winggo - Trà Sữa Kem Trứng Nướng & Trà Hoa Quả - Doãn Kế Thiện,https://shopeefood.vn/ha-noi/tra-sua-winggo-tra-sua-kem-trung-nuong-tra-hoa-qua-doan-ke-thien
771,Pizza Home - Thái Phiên,https://shopeefood.vn/ha-noi/pizza-home-thai-phien
772,Longfood - Bún Trộn Nam Bộ Mới - Chiến Thắng,https://shopeefood.vn/ha-noi/longfood-bun-tron-nam-bo-moi-chien-thang.dusktd
773,Quán Bánh Cuốn Thanh Hóa - Nguyễn Xiển,https://shopeefood.vn/ha-noi/quan-banh-cuon-thanh-hoa-nguyen-xien
774,Bếp Trên Mây Cloud Cook - Kim Mã,https://shopeefood.vn/ha-noi/bep-tren-may-cloud-cook-kim-ma
775,Tiệm Ăn Vặt Anh Tâm - Gà Lắc Trân Châu,https://shopeefood.vn/ha-noi/tiem-an-vat-anh-tam-ga-lac-tran-chau
776,Ăn Vặt Yum Yum,https://shopeefood.vn/ha-noi/an-vat-yum-yum
777,Trà Dâu 2M - Trà Sữa & Nước Ép - Đền Lừ,https://shopeefood.vn/ha-noi/tra-dau-2m-tra-sua-nuoc-ep-den-lu
778,Super Chicken - Trần Thái Tông,https://shopeefood.vn/ha-noi/super-chicken-tran-thai-tong.yxd79z
779,Gà Rán Mê Lyy - Dương Khuê,https://shopeefood.vn/ha-noi/ga-ran-me-lyy-duong-khue
780,Samdoong - Gimpap & Tokbukki - Hồ Tùng Mậu,https://shopeefood.vn/ha-noi/samdoong-gimpap-tokbukki-ho-tung-mau.ls2hxg
781,Ni Ni Indomie - Ăn Vặt Quán - Nguyễn Chánh,https://shopeefood.vn/ha-noi/ni-ni-indomie-an-vat-quan-nguyen-chanh
782,Nhi Food - Nem Chua Tạm thương & Mì Trộn Indomie - Phùng Khoang,https://shopeefood.vn/ha-noi/nhi-food-nem-chua-tam-thuong-mi-tron-indomie-phung-khoang
783,Song Hổ Quán - Phở Bò & Cơm Rang,https://shopeefood.vn/ha-noi/song-ho-quan-pho-bo-com-rang
784,Uncle Thai - Thịt Xiên Nướng Thái - Nguyễn Hữu Huân,https://shopeefood.vn/ha-noi/uncle-thai-thit-xien-nuong-thai-nguyen-huu-huan
785,"Meo Meo Quán - Gà Ủ Muối, Xôi & Đồ Ăn Vặt - Văn Hội",https://shopeefood.vn/ha-noi/meo-meo-quan-ga-u-muoi-xoi-do-an-vat-van-hoi.ty44hk
786,Bếp Nhà Sum - Đồ Ăn Ngon Việt Hàn,https://shopeefood.vn/ha-noi/bep-nha-sum-do-an-ngon-viet-han
787,...Ka Coffee - Đội Cấn,https://shopeefood.vn/ha-noi/ka-coffee-doi-can
788,"Khánh Béo - Ăn Vặt, Nước Ép & Sinh Tố",https://shopeefood.vn/ha-noi/khanh-beo-an-vat-nuoc-ep-sinh-to
789,SuChin - Cơm Gà Cay Hàn Quốc,https://shopeefood.vn/ha-noi/suchin-com-ga-cay-han-quoc
790,Trà Sữa Trân Châu Tiger Sugar Tea - Trà Sữa Trân Châu - Tân Mai,https://shopeefood.vn/ha-noi/tra-sua-tran-chau-tiger-sugar-tea-tra-sua-tran-chau-tan-mai
791,Trà Chanh Xiên Que - 372B Xã Đàn,https://shopeefood.vn/ha-noi/tra-chanh-xien-que-372b-xa-dan.pacj45
792,Bánh Mì Hem - Nguyễn Huy Tưởng,https://shopeefood.vn/ha-noi/banh-mi-hem-nguyen-huy-tuong
793,Bánh Cuốn Đệ Nhất - Quang Trung,https://shopeefood.vn/ha-noi/banh-cuon-de-nhat-quang-trung
794,"Happy Chicken - Cơm Gà, Gà Rán & Mì Ý - Thành Công",https://shopeefood.vn/ha-noi/happy-chicken-com-ga-ga-ran-mi-y-thanh-cong
795,"Happy Chicken - Cơm Gà, Gà Rán & Mì Ý - Khương Trung",https://shopeefood.vn/ha-noi/happy-chicken-com-ga-ga-ran-mi-y-khuong-trung
796,PIZZA GO - Khương Trung,https://shopeefood.vn/ha-noi/pizza-go-khuong-trung
797,Trà Sữa Tiger Sugar By Taiwan - Cổng Làng Văn Nội,https://shopeefood.vn/ha-noi/tra-sua-tiger-sugar-by-taiwan-cong-lang-van-noi
798,Quán Gà Ủ Muối - Gà Hun Khói & Chân Gà Ngâm Xả Tắc,https://shopeefood.vn/ha-noi/quan-ga-u-muoi-ga-hun-khoi-chan-ga-ngam-xa-tac
799,Quán Mẹt Ăn Vặt - Nem Nướng Nha Trang & Nem Chua Rán,https://shopeefood.vn/ha-noi/quan-met-an-vat-nem-nuong-nha-trang-nem-chua-ran
800,Quán Mẹt Ăn Vặt Giá Học Sinh - Nem Nướng Nha Trang & Nem Chua Rán,https://shopeefood.vn/ha-noi/quan-met-an-vat-gia-hoc-sinh-nem-nuong-nha-trang-nem-chua-ran
801,Quán Nem Nướng Nha Trang - Mẹt Ăn Vặt - Lê Đức Thọ,https://shopeefood.vn/ha-noi/quan-nem-nuong-nha-trang-met-an-vat-le-duc-tho
802,Tiger Sugar - Yên Hoà,https://shopeefood.vn/ha-noi/tiger-sugar-yen-hoa
803,Bún Chả & Nem Cua Bể - Yên Hòa,https://shopeefood.vn/ha-noi/bun-cha-nem-cua-be-yen-hoa
804,Nootea - Lê Trọng Tấn,https://shopeefood.vn/ha-noi/nootea-le-trong-tan
805,Lẩu Ly & Mì Indomie - Lĩnh Nam - Shop Online,https://shopeefood.vn/ha-noi/lau-ly-mi-indomie-linh-nam-shop-online
806,Hạt Dinh Dưỡng Thanh Xuân,https://shopeefood.vn/ha-noi/hat-dinh-duong-thanh-xuan
807,Nướng Lẩu 136 - Đền Lừ 2,https://shopeefood.vn/ha-noi/nuong-lau-136-den-lu-2
808,Sữa Chua Trân Châu Hạ Long - Mỹ Đình,https://shopeefood.vn/ha-noi/sua-chua-tran-chau-ha-long-my-dinh
809,Nhóp Nhép - Thế Giới Đồ Ăn Vặt Online - Doãn Kế Thiện,https://shopeefood.vn/ha-noi/nhop-nhep-the-gioi-do-an-vat-online-doan-ke-thien
810,Cơm Rang Quốc Dân - Thành Công,https://shopeefood.vn/ha-noi/com-rang-quoc-dan-thanh-cong
811,M Cafein - Kim Giang,https://shopeefood.vn/ha-noi/m-cafein-kim-giang
812,Cơm Thố ACay - Giếng Mứt,https://shopeefood.vn/ha-noi/com-tho-acay-gieng-mut
813,"Thiên An - Gà Ủ Muối, Mỳ Trộn Indomie & Ăn Vặt Các Loại",https://shopeefood.vn/ha-noi/thien-an-ga-u-muoi-my-tron-indomie-an-vat-cac-loai
814,Cà Phê Góc Phố Simco - Đình Thôn,https://shopeefood.vn/ha-noi/ca-phe-goc-pho-simco-dinh-thon
815,Gà Luộc - Gà Ủ Muối - Yên Phụ,https://shopeefood.vn/ha-noi/ga-luoc-ga-u-muoi-yen-phu
816,Chân Gà YangYang - Đồ Ăn Vặt & Đồ Uống,https://shopeefood.vn/ha-noi/chan-ga-yangyang-do-an-vat-do-uong
817,"Hạnh Food - Gà Ủ Muối, Mỳ Cay & Mỳ Trộn Indomie - Shop Online",https://shopeefood.vn/ha-noi/hanh-food-ga-u-muoi-my-cay-my-tron-indomie-shop-online
818,Bún Cá Măng Cay Đệ Nhất - Thanh Bình,https://shopeefood.vn/ha-noi/bun-ca-mang-cay-de-nhat-thanh-binh
819,Bánh Mì Hội An - Hoàng Đạo Thành,https://shopeefood.vn/ha-noi/banh-mi-hoi-an-hoang-dao-thanh
820,Bún Chả Obama - Xuân Đỉnh,https://shopeefood.vn/ha-noi/bun-cha-obama-xuan-dinh
821,Ốc Phủi 36 - Đại Học Hà Nội,https://shopeefood.vn/ha-noi/oc-phui-36-dai-hoc-ha-noi
822,Trà Mãng Cầu Hưng Ngọc Vượng,https://shopeefood.vn/ha-noi/tra-mang-cau-hung-ngoc-vuong
823,Phở Chua 22 - Phở Chua & Mỳ Trộn - Trâu Quỳ,https://shopeefood.vn/ha-noi/pho-chua-22-pho-chua-my-tron-trau-quy
824,Mỳ Chua Cay Tomyum & Nộm Chân Gà Sốt Thái - Nguyễn Khánh Toàn,https://shopeefood.vn/ha-noi/my-chua-cay-tomyum-nom-chan-ga-sot-thai-nguyen-khanh-toan
825,Chả Cá Hà Nội 1871,https://shopeefood.vn/ha-noi/cha-ca-ha-noi-1871
826,Bánh Mì Bơ Béo - Bánh Mì Que & Bánh Mì Truyền Thống - Yên Duyên,https://shopeefood.vn/ha-noi/banh-mi-bo-beo-banh-mi-que-banh-mi-truyen-thong-yen-duyen
827,Chubby's Kitchen - Bánh Mỳ & Sữa Hạt - Tôn Thất Tùng,https://shopeefood.vn/ha-noi/chubby-s-kitchen-banh-my-sua-hat-ton-that-tung
828,Cơm Gà Nướng Lu 99 - Dương Quảng Hàm,https://shopeefood.vn/ha-noi/com-ga-nuong-lu-99-duong-quang-ham
829,Tiệm Nhà Dâu - Gỏi Cuốn & Bún Chả Hà Thành - Vũ Tông Phan,https://shopeefood.vn/ha-noi/tiem-nha-dau-goi-cuon-bun-cha-ha-thanh-vu-tong-phan
830,Xả Cà Phê - Cà Phê Muối & Trà Hoa Quả,https://shopeefood.vn/ha-noi/xa-ca-phe-ca-phe-muoi-tra-hoa-qua
831,"SamFood - Bánh Xèo, Xiên Chiên & Mì Cay Hải Sản - Hà Trì 1",https://shopeefood.vn/ha-noi/samfood-banh-xeo-xien-chien-mi-cay-hai-san-ha-tri-1
832,Green Life - Cơm Văn Phòng - Đại Kim,https://shopeefood.vn/ha-noi/green-life-com-van-phong-dai-kim
833,Nem Nướng Nha Trang Quý Luyện - Hồ Tùng Mậu,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-quy-luyen-ho-tung-mau
834,Bún Chả Que Tre - Thanh Xuân Bắc,https://shopeefood.vn/ha-noi/bun-cha-que-tre-thanh-xuan-bac
835,Bé Gạo - Ăn Vặt Đường Phố,https://shopeefood.vn/ha-noi/be-gao-an-vat-duong-pho
836,Long Tuý - Mì Trộn Indomie - Đại Cồ Việt,https://shopeefood.vn/ha-noi/long-tuy-mi-tron-indomie-dai-co-viet
837,Oishii - Cơm Bò Quốc Dân Nhật Bản - Minh Khai,https://shopeefood.vn/ha-noi/oishii-com-bo-quoc-dan-nhat-ban-minh-khai
838,Mập Ú - Chân Gà Sả Ớt & Sốt Thái - Trần Duy Hưng,https://shopeefood.vn/ha-noi/map-u-chan-ga-sa-ot-sot-thai-tran-duy-hung
839,Bếp Cô Nhàn - Mỹ Đình,https://shopeefood.vn/ha-noi/bep-co-nhan-my-dinh
840,"Bếp Nhà Max - Chân Gà Sả Tắc, Sốt Thái & Mì Tim Cật Chua Cay",https://shopeefood.vn/ha-noi/bep-nha-max-chan-ga-sa-tac-sot-thai-mi-tim-cat-chua-cay
841,So Coffee - Cafe Muối - Tân Triều,https://shopeefood.vn/ha-noi/so-coffee-cafe-muoi-tan-trieu
842,"EJ COFFEE - Cafe Muối & Trà Chanh, Tắc FullToping - Hoàng Đạo Thuý",https://shopeefood.vn/ha-noi/ej-coffee-cafe-muoi-tra-chanh-tac-fulltoping-hoang-dao-thuy
843,"Bếp Chú Thuỷ Cơ Sở 1 - Cơm Gà Nướng, Sườn Nướng & Thịt Nướng - Trần Đại Nghĩa",https://shopeefood.vn/ha-noi/bep-chu-thuy-co-so-1-com-ga-nuong-suon-nuong-thit-nuong-tran-dai-nghia
844,"Ngô, Khoai & Hạt Dẻ - Shop Online",https://shopeefood.vn/ha-noi/ngo-khoai-hat-de-shop-online
845,Umi Ramen Bùi Thị Xuân - Mỳ & Cơm Thịt Nướng Nhật Bản,https://shopeefood.vn/ha-noi/umi-ramen-bui-thi-xuan-my-com-thit-nuong-nhat-ban
846,Sushila - Cơm & Mỳ Ramen - Trúc Khê,https://shopeefood.vn/ha-noi/sushila-com-my-ramen-truc-khe
847,Cơm Gà Phan Rang - Linh Đàm,https://shopeefood.vn/ha-noi/com-ga-phan-rang-linh-dam
848,Tiệm Trà Dâu Tây Đông Du,https://shopeefood.vn/ha-noi/tiem-tra-dau-tay-dong-du
849,Cồ Tuấn - Phở Bò & Cơm Rang - Mễ Trì,https://shopeefood.vn/ha-noi/co-tuan-pho-bo-com-rang-me-tri.u1n64t
850,Ro's Cake - Bánh Kem & Bông Lan Trứng Muối,https://shopeefood.vn/ha-noi/ro-s-cake-banh-kem-bong-lan-trung-muoi
851,Nem Nướng Nha Trang - Hoàng Mai,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-hoang-mai
852,Gà Luộc & Gà Ủ Muối - Giáp Bát,https://shopeefood.vn/ha-noi/ga-luoc-ga-u-muoi-giap-bat
853,Cơm Gà Hội An & Cơm Sườn Nướng - Vườn Cam,https://shopeefood.vn/ha-noi/com-ga-hoi-an-com-suon-nuong-vuon-cam
854,NEM CHUA RÁN CẢM HỘI - Cảm Hội,https://shopeefood.vn/ha-noi/nem-chua-ran-cam-hoi-cam-hoi.6spsnd
855,Cơm Cá Hồi - Sushi SakeDon - Hồ Tùng Mậu,https://shopeefood.vn/ha-noi/com-ca-hoi-sushi-sakedon-ho-tung-mau
856,Bánh Mì Chả Nóng Long Đỉnh - 147/2 Tân Mai,https://shopeefood.vn/ha-noi/banh-mi-cha-nong-long-dinh-147-2-tan-mai
857,Cơm Gà Sài Gòn - Cát Linh,https://shopeefood.vn/ha-noi/com-ga-sai-gon-cat-linh
858,"Kumit - Bánh Gà, Nem Chua Rán & Mì Trộn Indomie",https://shopeefood.vn/ha-noi/kumit-banh-ga-nem-chua-ran-mi-tron-indomie
859,"Cơm, Gà Rán & Mì Trộn Bếp Nhà Cám",https://shopeefood.vn/ha-noi/ga-ran-tra-sua-bep-nha-cam-nghia-dung
860,Hải An - Bánh Mì Muối Ớt - Hoàng Ngân,https://shopeefood.vn/ha-noi/hai-an-banh-mi-muoi-ot-hoang-ngan
861,ĂN VẶT ONLINE - Bánh Gà & Nem Rán - 183 Hoàng Văn Thái,https://shopeefood.vn/ha-noi/an-vat-online-banh-ga-nem-ran-183-hoang-van-thai
862,Trà Sữa Mynee - Olong Tây Bắc Đậm Vị,https://shopeefood.vn/ha-noi/tra-sua-mynee-olong-tay-bac-dam-vi
863,Bếp Của Vụn - Bánh Bông Lan Trứng Muối Online,https://shopeefood.vn/ha-noi/bep-cua-vun-banh-bong-lan-trung-muoi-online
864,Bếp Tông - Bún Đậu & Ăn Đêm Long Biên,https://shopeefood.vn/ha-noi/bep-tong-bun-dau-an-dem-long-bien
865,Bún Đậu Ngọc Bích - Xa La,https://shopeefood.vn/ha-noi/bun-dau-ngoc-bich-xa-la
866,Quán Ngõ Nhỏ - Viên Chiên & Mì Trộn - Cổ Linh,https://shopeefood.vn/ha-noi/quan-ngo-nho-vien-chien-mi-tron-co-linh
867,Nhất Phẩm - Bún Trộn Nam Bộ - Nguyễn Tuân,https://shopeefood.vn/ha-noi/nhat-pham-bun-tron-nam-bo-nguyen-tuan
868,Chasiu - Cơm Chiên & Mì Xôi Thịt Xá Xíu - Quốc Tử Giám,https://shopeefood.vn/ha-noi/chasiu-com-chien-mi-xoi-thit-xa-xiu-quoc-tu-giam
869,Nước Ép Nguyên Chất - Amy Fruit,https://shopeefood.vn/ha-noi/nuoc-ep-nguyen-chat-amy-fruit
870,"Cháo Ngon Jerry - Chuyên Mỳ Xào, Chân Gà Sả Tắc & Sốt Thái",https://shopeefood.vn/ha-noi/chao-ngon-jerry-chuyen-my-xao-chan-ga-sa-tac-sot-thai
871,Cơm Tấm Cơm Niêu Zô Zô,https://shopeefood.vn/ha-noi/com-tam-com-nieu-zo-zo
872,Healthy Meal - Shop Online,https://shopeefood.vn/ha-noi/healthy-meal-shop-online
873,Hương Tròn - Mì Trộn Indomie & Đồ Ăn Vặt - Bùi Xương Trạch,https://shopeefood.vn/ha-noi/huong-tron-mi-tron-indomie-do-an-vat-bui-xuong-trach
874,Thịt Quay & Bún Bò Nam Bộ - Chef Đăng,https://shopeefood.vn/ha-noi/bun-plus
875,Nem Nướng Nha Trang - Phú Lãm,https://shopeefood.vn/ha-noi/nem-nuong-nha-trang-phu-lam
876,Aha Coffee - Vinhomes Smart City,https://shopeefood.vn/ha-noi/aha-coffee-vinhomes-smart-city
877,Chay Tịnh Thuỷ - Nguyễn Công Hoan,https://shopeefood.vn/ha-noi/chay-tinh-thuy-nguyen-cong-hoan
878,Bếp Bum - Bún Trộn Bò Nam Bộ & Mì Gà Tần - Chợ Khâm Thiên,https://shopeefood.vn/ha-noi/bep-bum-bun-tron-bo-nam-bo-mi-ga-tan-cho-kham-thien
879,Đồ Ăn Vặt & Cá Viên Chiên - Đường Láng,https://shopeefood.vn/ha-noi/do-an-vat-ca-vien-chien-duong-lang
880,Bếp Bum - Bún Trộn Bò Nam Bộ & Mì Gà Tần - Ngọc Lâm,https://shopeefood.vn/ha-noi/bep-bum-bun-tron-bo-nam-bo-mi-ga-tan-ngoc-lam
881,"Su Su - Nước Ép, Sinh Tố & Bánh Tráng Trộn - Khương Đình",https://shopeefood.vn/ha-noi/su-su-nuoc-ep-sinh-to-banh-trang-tron-khuong-dinh
882,Bánh Mì Thập Cẩm - Thanh Nga - Linh Lang,https://shopeefood.vn/ha-noi/banh-mi-thap-cam-thanh-nga-linh-lang
883,"Bình Food - Mì Trộn Indomie, Mì Cay & Tokbokki - Thượng Đình",https://shopeefood.vn/ha-noi/binh-food-mi-tron-indomie-mi-cay-tokbokki-thuong-dinh
884,Cơm Chay Lý Sơn - Shop Online,https://shopeefood.vn/ha-noi/com-chay-ly-son-shop-online
885,Cơm Ngon Mạnh Quỳnh,https://shopeefood.vn/ha-noi/com-ngon-manh-quynh
886,Trà Chanh Bụi Phố - Licogi13 Khuất Duy Tiến,https://shopeefood.vn/ha-noi/tra-chanh-bui-pho-licogi13-khuat-duy-tien
887,Lê La Quán - Mì Trộn Indomie & Đồ Ăn Vặt - Xuân Thủy,https://shopeefood.vn/ha-noi/le-la-quan-mi-tron-indomie-do-an-vat-xuan-thuy
888,Quang Tèo - Bún Bò Huế,https://shopeefood.vn/ha-noi/quang-teo-bun-bo-hue
889,Ăn Vặt Cay Cay - Ăn Vặt Nội Địa Trung - Phố Đốc Ngữ,https://shopeefood.vn/ha-noi/an-vat-cay-cay-an-vat-noi-dia-trung-pho-doc-ngu
890,Moon Mart - Bánh Mì Hoa Cúc Pháp - Khương Trung,https://shopeefood.vn/ha-noi/moon-mart-banh-mi-hoa-cuc-phap-khuong-trung.rtb5jh
891,Tiệm Gà Rán Toki - Nguyễn Chính,https://shopeefood.vn/ha-noi/tiem-ga-ran-toki
892,Quán Mỳ Chờ - Mỳ Vằn Thắn & Dimsum - 216 Nguyễn Lương Bằng,https://shopeefood.vn/ha-noi/quan-my-cho-my-van-than-dimsum-216-nguyen-luong-bang
893,Bếp 24h - Food & Drink - Mễ Trì Thượng,https://shopeefood.vn/ha-noi/bep-24h-food-drink-me-tri-thuong
894,Bơ Juice - Nước Ép & Ăn Vặt - Xuân La,https://shopeefood.vn/ha-noi/bo-juice-nuoc-ep-an-vat-xuan-la.hbllys
895,Duck Coffee,https://shopeefood.vn/ha-noi/duck-coffee
896,Bánh Mì Que Bảo Lam - Bảo Linh,https://shopeefood.vn/ha-noi/banh-mi-que-bao-lam-bao-linh
897,Noémi Bakery & Tea - Trung Kính,https://shopeefood.vn/ha-noi/noemi-bakery-tea-trung-kinh
898,Bếp Bé Bếu - Cơm & Bánh Mì Nướng Trung Hoa - Phạm Ngọc Thạch,https://shopeefood.vn/ha-noi/bep-be-beu-com-banh-mi-nuong-trung-hoa-pham-ngoc-thach
899,Z Juice - Trà Chanh & Nước Ép Hoa Quả - Vĩnh Hưng,https://shopeefood.vn/ha-noi/z-juice-tra-chanh-nuoc-ep-hoa-qua-vinh-hung
900,"Phương Béo - Nước Ép, Sinh Tố & Trà Trái Cây Tươi",https://shopeefood.vn/ha-noi/phuong-beo-nuoc-ep-sinh-to-tra-trai-cay-tuoi
901,Cà Phê Sói - Cafe Rang Mộc & Say Tại Chỗ,https://shopeefood.vn/ha-noi/ca-phe-soi-cafe-rang-moc-say-tai-cho
902,Cơm Tấm Cô Trân - Cơm Sườn Nướng - 567 Nguyễn Văn Cừ,https://shopeefood.vn/ha-noi/com-tam-co-tran-com-suon-nuong-567-nguyen-van-cu
903,Bún Bò Huế & Cơm Rang - Hoàng Mỡ,https://shopeefood.vn/ha-noi/bun-bo-hue-com-rang-hoang-mo
904,Mầm - Trà Pha Máy Đậm Vị - Nguyễn Văn Cừ,https://shopeefood.vn/ha-noi/mam-tra-pha-may-dam-vi-nguyen-van-cu
905,Ăn Vặt Jerry - Ăn Vặt - 116 Khương Đình,https://shopeefood.vn/ha-noi/an-vat-jerry-an-vat-116-khuong-dinh
906,Quán Của Mị - Cơm Văn Phòng & Đồ Ăn Vặt - Phúc Đồng,https://shopeefood.vn/ha-noi/quan-cua-mi-com-van-phong-do-an-vat-phuc-dong
907,Mỳ Chua Cay Tim Cật & Trà Trái Cây Tươi - Cầu Diễn,https://shopeefood.vn/ha-noi/my-chua-cay-tim-cat-tra-trai-cay-tuoi-cau-dien
908,Lẩu Nam Gia - Lẩu Thái & Mỳ Thái Chua Cay,https://shopeefood.vn/ha-noi/lau-nam-gia-lau-thai-my-thai-chua-cay
909,Tiệm Trà Mãng Cầu Đặc Biệt Hana - Mỹ Đình,https://shopeefood.vn/ha-noi/tiem-tra-mang-cau-dac-biet-hana-my-dinh
